survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,reserve_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category,coverage_status,exclusion_reason,partners_covering,tier2_fallback_used,ward_accessible_status,psu_definition_version
non_idp_NG007002_11_R02,non_idp_NG007002_11,reserve,NA,2,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000011326,0.7717,67.6044,7.887804876423861,7.906940191461801,3092590.7778019416,945955.4788278172,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R03,non_idp_NG007002_11,reserve,NA,3,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000010704,0.8119,179.71,7.887429784670988,7.913711022074046,3093401.4007117366,945957.5035702052,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R04,non_idp_NG007002_11,reserve,NA,4,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000011980,0.8543,100.7905,7.889597387996674,7.906624425770048,3092540.639510461,946167.8242351196,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R05,non_idp_NG007002_11,reserve,NA,5,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000012334,0.9424,545.3036,7.896725427373797,7.89361095959598,3090938.23788216,946930.7007614956,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R06,non_idp_NG007002_11,reserve,NA,6,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000010249,0.7544,96.2864,7.886872474128677,7.918157392856707,3093935.9169616806,945921.617245245,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R07,non_idp_NG007002_11,reserve,NA,7,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000010506,0.782,17.0015,7.877542586903146,7.918027729433289,3093985.2659374084,944803.9935311791,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R08,non_idp_NG007002_11,reserve,NA,8,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000011209,0.8909,124.4011,7.886903688156736,7.909497238201409,3092902.1878879913,945865.336843854,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R09,non_idp_NG007002_11,reserve,NA,9,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000010225,0.8171,141.3603,7.881388818479071,7.919097003751558,3094086.1665990693,945271.7698808,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R10,non_idp_NG007002_11,reserve,NA,10,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000009576,0.8567,218.1683,7.892571338935531,7.911231237169503,3093069.7193332617,946555.694353696,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R11,non_idp_NG007002_11,reserve,NA,11,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000009640,0.887,120.665,7.890647615231403,7.912092380565346,3093185.862868867,946331.4203020516,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_11_R12,non_idp_NG007002_11,reserve,NA,12,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000011276,0.8054,254.592,7.886457288957022,7.9089585268488,3092841.0013290015,945808.1770789692,3061,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_HH01,non_idp_NG007002_13,primary,1,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012442,0.7826,42.7375,8.005666496966642,7.699681303753437,3067060.225360679,958612.5909884828,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_HH02,non_idp_NG007002_13,primary,2,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012490,0.882,80.6788,8.005966926293086,7.699126643704397,3066992.0636636605,958644.637904022,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_HH03,non_idp_NG007002_13,primary,3,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012485,0.833,51.0222,8.005056623694962,7.698832223927787,3066963.338267031,958533.8147617906,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_HH04,non_idp_NG007002_13,primary,4,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012511,0.7609,42.6692,8.002936535556467,7.700463854245067,3067172.462993877,958291.8035556156,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_HH05,non_idp_NG007002_13,primary,5,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012492,0.7995,47.5198,8.005901478444477,7.699208664996113,3067002.289681167,958637.3869443764,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_HH06,non_idp_NG007002_13,primary,6,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012434,0.7871,41.516,8.00366538718772,7.699930285429807,3067103.8280891087,958375.1936642594,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_R01,non_idp_NG007002_13,reserve,NA,1,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012479,0.8844,197.556,8.004697932767609,7.698535873748405,3066930.538407816,958488.8940525232,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_R02,non_idp_NG007002_13,reserve,NA,2,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012443,0.8711,46.8598,8.004763865547877,7.6996783306884,3067066.1618542196,958504.7086141688,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_R03,non_idp_NG007002_13,reserve,NA,3,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012408,0.8152,51.9061,8.003365110830734,7.700348599672808,3067155.7481421446,958342.2168528592,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_R04,non_idp_NG007002_13,reserve,NA,4,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012458,0.8662,75.3814,8.006800418484513,7.6993239667974755,3067009.7580765267,958745.6082292452,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_R05,non_idp_NG007002_13,reserve,NA,5,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012516,0.7918,97.0014,8.003216751687939,7.699034249919641,3067000.2226729877,958315.3598069554,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_13_R06,non_idp_NG007002_13,reserve,NA,6,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU10,Usha,GRID3,NA,NA,NC_Benue_Agatu_hex_5,nga_buildings_part1_0000012459,0.79,25.6044,8.006814551342064,7.699122840210563,3066985.702665837,958745.8996146444,130,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_HH01,non_idp_NG007002_14,primary,1,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000013063,0.8297,47.4103,7.87287500096979,8.010792468649463,3105092.802948073,944888.8979720594,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_HH02,non_idp_NG007002_14,primary,2,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000013104,0.8354,274.8272,7.87298620584451,7.986781660135621,3102224.6875164043,944735.3123145272,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_HH03,non_idp_NG007002_14,primary,3,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000013218,0.7653,25.3816,7.871699380968345,8.004291220659526,3104324.58091839,944702.8832937536,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_HH04,non_idp_NG007002_14,primary,4,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000012848,0.7584,12.1352,7.872538889727173,8.006087116716053,3104533.200992898,944815.9169332548,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_HH05,non_idp_NG007002_14,primary,5,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000012538,0.8935,109.3707,7.873534212793629,7.983139727839543,3101785.9984656875,944775.6395136898,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_HH06,non_idp_NG007002_14,primary,6,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000013076,0.9057,124.9728,7.87070956552286,8.012259366946742,3105283.099000604,944639.7374926716,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_R01,non_idp_NG007002_14,reserve,NA,1,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000012841,0.8986,117.7558,7.872869267704117,8.005971901094266,3104517.1373589775,944854.6848753158,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_R02,non_idp_NG007002_14,reserve,NA,2,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000012749,0.8849,81.2222,7.873145347853386,8.006451457363642,3104572.4829416457,944891.0857316,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_R03,non_idp_NG007002_14,reserve,NA,3,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000013571,0.8677,317.2284,7.867738664777656,8.008738030217724,3104883.2599836932,944259.4201721298,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_R04,non_idp_NG007002_14,reserve,NA,4,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000013313,0.903,115.8113,7.871257569467824,8.012161263643435,3105267.5602367967,944704.692232063,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_R05,non_idp_NG007002_14,reserve,NA,5,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000013266,0.8685,70.4738,7.871756491467102,8.007456140139196,3104702.153942184,944731.7287994688,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_14_R06,non_idp_NG007002_14,reserve,NA,6,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_56,nga_buildings_part1_0000013548,0.9045,101.0573,7.869895819208364,8.005350698055935,3104463.6826195205,944494.2387274348,1316,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_HH01,non_idp_NG007002_16,primary,1,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000013911,0.7644,17.6734,7.872257542400273,8.044661841361396,3109142.5924277636,945050.7363426752,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_HH02,non_idp_NG007002_16,primary,2,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000014029,0.7969,44.9634,7.874353181969297,8.048228452114067,3109554.008312904,945326.6612699702,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_HH03,non_idp_NG007002_16,primary,3,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000013895,0.8638,45.002,7.873104252688686,8.04643363257193,3109348.330507126,945164.5227032974,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_HH04,non_idp_NG007002_16,primary,4,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000013938,0.9122,139.406,7.87316997255768,8.043971129608652,3109053.7048528655,945155.2339922042,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_HH05,non_idp_NG007002_16,primary,5,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000013897,0.8134,22.3883,7.872730750381002,8.044080226874524,3109069.806983642,945103.374670834,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_HH06,non_idp_NG007002_16,primary,6,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000013864,0.8203,54.3195,7.873012154212858,8.04355074430471,3109004.589842312,945133.3975374168,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_R01,non_idp_NG007002_16,reserve,NA,1,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000013835,0.9198,356.0039,7.870285841747878,8.01748639449595,3105910.3362407167,944625.3409432888,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_R02,non_idp_NG007002_16,reserve,NA,2,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU08,Okokolo,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000013995,0.8771,502.1746,7.868826200441535,8.05837169104034,3110804.418930824,944735.1850080685,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_R03,non_idp_NG007002_16,reserve,NA,3,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000013886,0.8999,79.5599,7.873443311476565,8.046046018626223,3109299.656474845,945202.441546784,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_R04,non_idp_NG007002_16,reserve,NA,4,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000014018,0.9005,151.0715,7.87009579680304,8.047573615815146,3109505.5389664033,944812.040562491,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_R05,non_idp_NG007002_16,reserve,NA,5,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000014036,0.9061,135.1785,7.873704185983481,8.046826785636696,3109391.1026261244,945239.1374307036,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_16_R06,non_idp_NG007002_16,reserve,NA,6,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU01,Egba,GRID3,NA,NA,NC_Benue_Agatu_hex_63,nga_buildings_part1_0000014109,0.9227,110.8095,7.873232326855996,8.04502179236245,3109178.7787210275,945170.0264148396,329,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_17_HH01,non_idp_NG007002_17,primary,1,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,NASDMA02,Akpanaja,GRID3,NA,NA,NC_Benue_Agatu_hex_70,nga_buildings_part1_0000014457,0.792,13.1586,7.869568011405748,8.094843313831037,3115157.099574922,945078.5827900562,762,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_17_HH02,non_idp_NG007002_17,primary,2,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU08,Okokolo,GRID3,NA,NA,NC_Benue_Agatu_hex_70,nga_buildings_part1_0000014262,0.8277,32.9033,7.864443975743972,8.095354819024685,3115254.112565643,944468.0587949348,762,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_17_HH03,non_idp_NG007002_17,primary,3,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU08,Okokolo,GRID3,NA,NA,NC_Benue_Agatu_hex_70,nga_buildings_part1_0000014223,0.8153,48.1184,7.86629017796753,8.096106848080828,3115331.0556807755,944694.5713045532,762,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_17_HH04,non_idp_NG007002_17,primary,4,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU08,Okokolo,GRID3,NA,NA,NC_Benue_Agatu_hex_70,nga_buildings_part1_0000014601,0.8612,37.2429,7.866504917467717,8.093206671582951,3114982.9715335867,944700.0555483248,762,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
non_idp_NG007002_17_HH05,non_idp_NG007002_17,primary,5,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU08,Okokolo,GRID3,NA,NA,NC_Benue_Agatu_hex_70,nga_buildings_part1_0000014916,0.7768,34.4931,7.868558710388365,8.060754176308958,3111090.9299043766,944719.7442185264,762,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,CRS,NA,Accessible,NA
