survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category,coverage_status,exclusion_reason
non_idp_NG037012_16_HH05,non_idp_NG037012_16,primary,5,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81203,Gwaram,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_84,nga_buildings_part3_0005819032,0.8708,69.0185,12.285827447965339,6.145802478138187,2848505.5603089966,1453545.4975196985,1206,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_16_HH06,non_idp_NG037012_16,primary,6,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_84,nga_buildings_part3_0005819532,0.811,48.9817,12.31967121920701,6.150626475724849,2848735.456314631,1457579.0642888765,1206,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_16_R01,non_idp_NG037012_16,reserve,NA,1,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81203,Gwaram,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_84,nga_buildings_part3_0005819186,0.8466,46.8289,12.288707286461664,6.145022047128695,2848387.1834124443,1453877.3482822315,1206,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_16_R02,non_idp_NG037012_16,reserve,NA,2,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81203,Gwaram,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_84,nga_buildings_part3_0005819909,0.7545,35.2057,12.304535165249597,6.1525097632192605,2849100.9084473643,1455813.7401634683,1206,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_16_R03,non_idp_NG037012_16,reserve,NA,3,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81205,Kagara,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_84,nga_buildings_part3_0005819743,0.7584,54.4782,12.308062586035462,6.131517431651399,2846634.702325503,1456028.683932174,1206,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_16_R04,non_idp_NG037012_16,reserve,NA,4,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81205,Kagara,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_84,nga_buildings_part3_0005819388,0.8422,34.1916,12.306441040988426,6.128220126651581,2846268.497515207,1455806.161915535,1206,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_16_R05,non_idp_NG037012_16,reserve,NA,5,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81203,Gwaram,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_84,nga_buildings_part3_0005819999,0.8237,37.4942,12.307468826734313,6.1372596637363115,2847305.6622340283,1456013.597919331,1206,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_16_R06,non_idp_NG037012_16,reserve,NA,6,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81203,Gwaram,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_84,nga_buildings_part3_0005819830,0.841,54.0187,12.305394469858484,6.159395933046763,2849890.3722356725,1455980.8500470442,1206,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_HH01,non_idp_NG037012_17,primary,1,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005820636,0.892,55.3849,12.393748863145714,6.176207011119441,2850974.772287437,1466552.9049609783,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_HH02,non_idp_NG037012_17,primary,2,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81202,Gusari-Garbadu,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005821072,0.81,34.1887,12.418797179940116,6.160053059029146,2848858.2250266834,1469348.34250263,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_HH03,non_idp_NG037012_17,primary,3,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005820667,0.8336,29.2715,12.39380419114935,6.1775919146201534,2851134.633465421,1466572.7745877495,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_HH04,non_idp_NG037012_17,primary,4,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005821486,0.8338,29.419,12.418878552187174,6.175700924624935,2850669.4868222177,1469508.9766085355,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_HH05,non_idp_NG037012_17,primary,5,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005820963,0.8908,78.7993,12.406740588659188,6.163214540131421,2849342.6381865386,1467958.3770207206,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_HH06,non_idp_NG037012_17,primary,6,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005821193,0.8487,117.8622,12.419307902860973,6.177884588344531,2850918.154887464,1469580.6552148205,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_R01,non_idp_NG037012_17,reserve,NA,1,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005820644,0.8619,47.3247,12.393241480148465,6.176485709623836,2851012.0275229225,1466495.807132476,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_R02,non_idp_NG037012_17,reserve,NA,2,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005821558,0.8753,64.3575,12.418959770242541,6.174265999857101,2850502.513935279,1469504.6891624173,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_R03,non_idp_NG037012_17,reserve,NA,3,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005821454,0.887,202.2353,12.417965117246325,6.176887296188839,2850815.8538149213,1469412.8076059434,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_R04,non_idp_NG037012_17,reserve,NA,4,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005820228,0.9033,108.6475,12.42104664342735,6.177267502595054,2850829.6034993674,1469779.5642183924,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_R05,non_idp_NG037012_17,reserve,NA,5,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005820108,0.7543,15.6153,12.419052479106089,6.177026279881081,2850821.2650283147,1469542.2695780396,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_17_R06,non_idp_NG037012_17,reserve,NA,6,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81208,Morai,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_91,nga_buildings_part3_0005820190,0.872,74.8825,12.417386121880574,6.177026339277629,2850837.645129078,1469345.9294852219,1180,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_HH01,non_idp_NG037012_4,primary,1,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005796348,0.8456,46.2571,12.285040086207726,6.039056319341201,2836149.3240662003,1452437.0450266409,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_HH02,non_idp_NG037012_4,primary,2,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005796981,0.8291,62.23,12.279017005410848,6.02644658625116,2834747.3707777774,1451608.353953123,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_HH03,non_idp_NG037012_4,primary,3,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005796875,0.7589,23.9813,12.284289148961172,6.039468543463867,2836204.2977759447,1452352.537021683,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_HH04,non_idp_NG037012_4,primary,4,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005796813,0.7827,34.7148,12.29142400979144,6.046328716473818,2836929.7763156444,1453257.7373384961,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_HH05,non_idp_NG037012_4,primary,5,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005797152,0.7659,16.2606,12.273856630896978,6.025603265240582,2834699.4320567595,1450992.808514707,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_HH06,non_idp_NG037012_4,primary,6,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005796816,0.751,16.2483,12.291358256192266,6.046239583772246,2836920.090553737,1453249.1487707854,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_R01,non_idp_NG037012_4,reserve,NA,1,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005796812,0.7852,17.7657,12.291460505433168,6.0462336027247385,2836918.4108417267,1453261.1316104825,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_R02,non_idp_NG037012_4,reserve,NA,2,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81205,Kagara,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005795969,0.8353,36.3608,12.278615436600004,6.057163934918585,2838308.0942049185,1451852.3485323072,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_R03,non_idp_NG037012_4,reserve,NA,3,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005796251,0.7993,25.5124,12.278986356472718,6.045000936947056,2836896.0473406715,1451780.6273560526,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_R04,non_idp_NG037012_4,reserve,NA,4,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81205,Kagara,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005795941,0.759,27.2313,12.284166459924947,6.05062125122368,2837496.8775230125,1452443.9094556782,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_R05,non_idp_NG037012_4,reserve,NA,5,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005796938,0.8998,53.8159,12.280667548099515,6.045584587870762,2836947.4156523054,1451984.1211702612,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_4_R06,non_idp_NG037012_4,reserve,NA,6,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81211,Sauna Ruwan Gora,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_46,nga_buildings_part3_0005797540,0.8966,55.2943,12.268065033949709,6.037191311495109,2836096.9888041387,1450420.6603210378,903,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH01,non_idp_NG037012_5,primary,1,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005807951,0.7859,309.1591,12.568932571781609,6.059342154536347,2835725.968267695,1486055.3637810317,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH02,non_idp_NG037012_5,primary,2,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005804301,0.7526,38.8412,12.56929301338495,6.06443668775367,2836311.5511252778,1486147.2171845569,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH03,non_idp_NG037012_5,primary,3,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81206,Kayaye,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005804623,0.7924,73.5406,12.567213958534717,6.065299721354511,2836431.8900579074,1485910.8271649485,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH04,non_idp_NG037012_5,primary,4,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81206,Kayaye,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005802951,0.9008,209.831,12.560317003955756,6.0753315784771615,2837660.2001751964,1485196.157042243,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH05,non_idp_NG037012_5,primary,5,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005801898,0.8667,219.6723,12.562792831066664,6.065566670248665,2836506.417467704,1485392.9226136797,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH06,non_idp_NG037012_5,primary,6,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005806899,0.7724,33.4604,12.555403901362405,6.0603658632550355,2835977.8684067708,1484472.623548205,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH07,non_idp_NG037012_5,primary,7,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005807094,0.8807,83.4703,12.55367789441604,6.062300959489976,2836218.6876738253,1484288.1767120368,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH08,non_idp_NG037012_5,primary,8,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005806684,0.882,419.2771,12.558375391923542,6.0604560186162075,2835958.980233431,1484823.3194656908,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH09,non_idp_NG037012_5,primary,9,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005799059,0.7601,150.2,12.571573893305382,6.053919795239981,2835072.86042306,1486313.716525037,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH10,non_idp_NG037012_5,primary,10,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81206,Kayaye,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005801536,0.7791,315.7687,12.565893185836021,6.06642370429504,2836574.91815351,1485766.2378804437,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH11,non_idp_NG037012_5,primary,11,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005807373,0.8413,33.2269,12.572159952887663,6.061976858754003,2835998.773517095,1486460.865381813,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH12,non_idp_NG037012_5,primary,12,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005799373,0.8831,90.9653,12.57078782888842,6.051127185281392,2834757.6985285613,1486194.1025320257,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH13,non_idp_NG037012_5,primary,13,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005799533,0.8769,96.2687,12.575801934702584,6.0627655256267134,2836053.9940421497,1486897.2730215043,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH14,non_idp_NG037012_5,primary,14,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005806432,0.7652,24.3027,12.555237422213319,6.059834458463396,2835918.054240067,1484447.8753910244,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH15,non_idp_NG037012_5,primary,15,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005809912,0.8648,52.8464,12.569817423666521,6.057880101207684,2835548.160174639,1486145.3511443683,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH16,non_idp_NG037012_5,primary,16,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005804575,0.832,41.9807,12.567282458876402,6.063407468651007,2836212.3842855203,1485900.5354018537,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH17,non_idp_NG037012_5,primary,17,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81206,Kayaye,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005802763,0.8814,172.531,12.561944710452291,6.0745295964362835,2837551.3697736245,1485380.015605256,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH18,non_idp_NG037012_5,primary,18,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81206,Kayaye,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005804665,0.782,14.5389,12.567166622383072,6.06459939875422,2836351.368510004,1485898.4605495767,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH19,non_idp_NG037012_5,primary,19,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005809269,0.8148,46.318,12.551363553247956,6.058634885842936,2835817.527937037,1483980.1998658383,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH20,non_idp_NG037012_5,primary,20,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005808779,0.7713,32.5396,12.566252462308812,6.061990667529361,2836058.7100378377,1485765.5352627742,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH21,non_idp_NG037012_5,primary,21,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81201,Galadima,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005811221,0.7965,42.5181,12.578577269399018,6.053096069269856,2834908.451346511,1487130.1571874588,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG037012_5_HH22,non_idp_NG037012_5,primary,22,NA,non_idp,non_idp_NG037012,NW,NG037,Zamfara,NG037012,Talata Mafara,81206,Kayaye,GRID3,NA,NA,NW_Zamfara_Talata Mafara_hex_50,nga_buildings_part3_0005798440,0.7938,50.2072,12.563843783440086,6.076516911033664,2837762.452989471,1485622.889929204,14605,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
