adm2_pcode,adm2_name,adm1_pcode,adm1_name,wardname,area_km2,pop_total,pop_type,accessible_status,status_source,reporting_partners,reason_category,covering_partners
NG002008,Jada,NG002,Adamawa,Yeli,432.31977457191886,69121.359375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG002009,Lamurde,NG002,Adamawa,Bambam,7.991013422608375e-6,5.814458127133548e-4,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Bare,3.8846593909988405,50.5912971496582,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Chikila,0.04195555716240406,0.003609690349549055,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Dadiya,7.797376271169069e-5,2.0614081586245447e-4,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Dubange,69.48245629718423,3503.4990234375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Dumna,1.205527629926145,2004.10791015625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Gamadiyo,11.25769723576665,3.812277317047119,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Gundo,24.392022296400963,263.1770935058594,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Gyawana,123.88002775202735,17370.28125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Imburu,1.0037484013855458,0,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Jen Ardido,3.41119649708271e-5,0,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Jen Kaigama,9.047705032188241e-5,0,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Kindiyo,0.0067404973163306715,2.5172510147094727,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Kodomti,42.083770706789736,150.73672485351563,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Kola,2.4945151954889296e-6,8.080729116954899e-7,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Lafiya,78.2404070534547,28606.796875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Lamurde,72.36908544445228,16735.470703125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Mona,8.660073071718216e-5,0.0039998856373131275,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Ngbakawo,64.59965785459542,2053.8466796875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Ngbebogun,217.36180884223688,9768.099609375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Nyuwar / Jessu,4.3765235407836734e-4,0.02074407786130905,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Opalo,45.09021402129674,3172.157470703125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Rigange,51.34027121928078,5101.60498046875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Suwa,401.55081291676504,20687.8984375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002009,Lamurde,NG002,Adamawa,Vulpi,17.595549764437912,228.6588897705078,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002009,Lamurde,NG002,Adamawa,Waduku,151.87367836118543,15379.02734375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002010,Madagali,NG002,Adamawa,Bebel,81.6252551120491,19227.626953125,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Bita Izge,7.281608882628046,2711.012939453125,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Duhu,92.70015105868917,28116.392578125,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Garta,9.74003432129389,897.9691162109375,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Gulak,190.7299845938617,58045.078125,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Hambagda Limankara Jaje,0.15513688979146792,121.84507751464844,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Hyambula,53.79765134718451,14424.3955078125,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Kirchinga,122.29536536093876,13175.8583984375,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Madagali,12.71943652244091,43019.10546875,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Ngurthavu Kopa,0.1425049240682825,32.05160903930664,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Ninkisi / Wuro Ngiki,4.3079025402882545,552.72662353515625,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Pallam,169.72149916922592,21089.8984375,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Sukur,141.488436297884,41718.81640625,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Tumbara / Ngabili,1.083904290139243,64.572479248046875,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Waga-Chakawa,148.01065535586685,20416.451171875,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002010,Madagali,NG002,Adamawa,Wula,28.24670404321742,5083.25927734375,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG002011,Maiha,NG002,Adamawa,Belel,173.38163809209703,35356.7265625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Farang,1.1214307018311229e-4,4.31230291724205e-4,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002011,Maiha,NG002,Adamawa,Hoserezum,7.117797314822554,326.89215087890625,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002011,Maiha,NG002,Adamawa,Humbutudi,102.34129540175701,4626.109375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Konkol,127.31886752799602,18210.79296875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Maiha Gari,74.56454164770746,27232.060546875,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002011,Maiha,NG002,Adamawa,Manjekin,132.3100876735528,6948.7421875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Mayo Nguli,82.75903399515259,30712.51171875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Mugulbu,0.9125443437769413,81.6003189086914,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002011,Maiha,NG002,Adamawa,Nduku,3.537162852452874,697.548583984375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Pakka,19.717796656429172,7876.92333984375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Sorau A,415.5581768463087,29778.515625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Sorau B,397.5578274003113,27648.11328125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Tambajam,110.12207415412426,19463,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002011,Maiha,NG002,Adamawa,Zumo,26.13496735660279,1740.2923583984375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002012,Mayo-Belwa,NG002,Adamawa,Bajama,186.2229171659911,11632.6396484375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Bille,4.179029224027053,174.4573974609375,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Binyeri,123.48995042630101,10669.38671875,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Bubong,0.11380618765616417,24.24898338317871,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Dankum,0.004489848410991829,0.018177058547735214,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Gang Fada,146.89040457812692,6764.6220703125,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Gang Tiba,0.2836872263810635,22.357315063476563,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Gengle,284.079487585665,15940.953125,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Physical access (terrain,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Gorobi,245.0490494604445,11664.36328125,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Physical access (terrain,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Jereng,228.070810723989,14454.447265625,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Kpasham,1.0246941840831338,209.1394500732422,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Mayo Farang,499.28203488153554,27750.0078125,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Mayo Inne,92.11611051603883,5312.56201171875,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Mayo Kalaye,2.6976136002337774,275.5903015136719,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Mayo-Lope,3.913371446098609e-5,6.772510096197948e-5,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Mbilla,31.066115855132402,20590.6875,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Mbullo,1.9927883185884654,89.62080383300781,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Nassarawo Demsa,0.23398247140067815,11.357871055603027,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Ndikong,275.63889790390004,16765.931640625,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Physical access (terrain,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Ngurore,0.03762287304154038,16.897663116455078,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Pupule,5.715907111018896e-5,8.981624705484137e-5,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Ribadu,83.0948298669231,7264.517578125,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Tagallang,6.76013705946716e-5,0.006616111844778061,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Tola,184.07982076765728,12900.595703125,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Yebbi,20.636605288796083,517.83599853515625,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Yoffo,230.30521868956495,12802.203125,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002012,Mayo-Belwa,NG002,Adamawa,Zing,7.689256072044372e-7,8.8729546405375e-5,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG002013,Michika,NG002,Adamawa,Bazza Margi,41.46044194123686,7548.12353515625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Betso,11.67528500794357,2523.968994140625,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Dille Huyim,0.024799378284174004,1.5429786443710327,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Duhu,0.08255975311034917,30.60960578918457,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Futuless,79.76750663038588,13441.3056640625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Garta,76.37126619569754,11407.056640625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Hussari Tampul,9.049946693976015,642.06158447265625,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Jigalambu,57.56587093422713,12730.8310546875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Kirchinga,1.606295576509878,386.9957580566406,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Lassa,1.295426890850067e-4,0.005003817845135927,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Madzi,59.09018780278206,14135.927734375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Michika 1,4.409015942379236,13913.31640625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Michika 2,20.151203514565946,25427.0859375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Mijilu,14.301249791456907,1477.4486083984375,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Moda / Dlaka,21.843030114282072,12984.091796875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Munkavachitta,20.66298403774154,4824.619140625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Ngurthavu Kopa,7.430383685834886e-5,0.0018056586850434542,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Ninkisi / Wuro Ngiki,86.28296872357632,22122.9296875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Pallam,0.7428562665712833,1.7096222639083862,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Sina Kamale,71.02190523907603,8637.087890625,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002013,Michika,NG002,Adamawa,Tsukumu / Tilijo,96.98552675486613,16675.4375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Tumbara / Ngabili,80.79255075792193,5218.62255859375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Vih / Boka,86.91303146754217,13289.2822265625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Wambilimi / Tili,34.91877705649907,13464.1982421875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002013,Michika,NG002,Adamawa,Zah,154.1160883733419,22994.341796875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Bahuli,141.34061860335635,39205.06640625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Betso,82.05097183666122,14310.9921875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Digil,121.87761246214295,13312.4580078125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Hussari Tampul,0.5972186417775154,808.7506103515625,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002014,Mubi North,NG002,Adamawa,Kolere,0.4965033216460049,4731.36865234375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Lamurde,0.29253074596627054,1366.8475341796875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Lokuwa,10.948433995706454,26560.67578125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Mayo Bani,79.12392115598202,10759.7578125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Mayo Lope,2.88288796423316,596.322998046875,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002014,Mubi North,NG002,Adamawa,Mijilu,128.94533953980732,15944.591796875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Muchalla,234.88950544719506,18932.162109375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Mujara,12.373010540282536,8712.7626953125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Sabon Layi,1.5092713799233972,7179.6181640625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Uba,5.023046396444798,1291.372802734375,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002014,Mubi North,NG002,Adamawa,Vimtim,97.15308618345432,12444.0986328125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Yelwa,14.728259823044949,21724.09375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002014,Mubi North,NG002,Adamawa,Zah,2.676110908430159,86.4880599975586,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002015,Mubi South,NG002,Adamawa,Bahuli,23.695124163127215,3495.51318359375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Dirbishi,44.48526521682763,22023.6640625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Duvu,53.70592178562301,35235.21484375,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002015,Mubi South,NG002,Adamawa,Gella,43.177413775980355,6524.681640625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Gude,60.36494602405405,24415.0625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Hoserezum,0.18457157486471534,10.022905349731445,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002015,Mubi South,NG002,Adamawa,Humbutudi,8.245675647635698,463.4974060058594,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002015,Mubi South,NG002,Adamawa,Kolere,0.24498058583839494,2275.056396484375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Kwaja,34.01423404533398,4636.1953125,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002015,Mubi South,NG002,Adamawa,Lamurde,31.42826684302035,37900.82421875,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Lokuwa,0.6630532551756502,3724.478515625,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Mayo Lope,8.372021623722494,1067.3543701171875,Non-IDP,Accessible,default_unreported,NA,NA,NRC
NG002015,Mubi South,NG002,Adamawa,Mugulbu,101.56280455227727,9834.67578125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Mujara,122.83157905338139,54057.3203125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Nassarawo,7.603482105012417,30548.2734375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Nduku,77.8378956967857,14700.4833984375,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG002015,Mubi South,NG002,Adamawa,Pakka,4.993625125198871,4088.921142578125,Non-IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
