survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,reserve_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category
idp_NG036003_8_HH03,idp_NG036003_8,primary,3,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_8_HH04,idp_NG036003_8,primary,4,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_8_HH05,idp_NG036003_8,primary,5,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_8_HH06,idp_NG036003_8,primary,6,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_8_R01,idp_NG036003_8,reserve,NA,1,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_8_R02,idp_NG036003_8,reserve,NA,2,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_8_R03,idp_NG036003_8,reserve,NA,3,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_8_R04,idp_NG036003_8,reserve,NA,4,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_8_R05,idp_NG036003_8,reserve,NA,5,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_8_R06,idp_NG036003_8,reserve,NA,6,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70305,Kalallawa Gabai,GRID3,NG036003005,Kalallawa Gabai,NE_Yobe_Damaturu_hex_29,NA,NA,NA,11.932410009980236,11.858439965392147,3527814.8148222812,1474325.4350689906,118,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_H056,Shuwari,Host Community,Kalallawa/Gabai,1,idps in host
idp_NG036003_9_HH01,idp_NG036003_9,primary,1,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH02,idp_NG036003_9,primary,2,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH03,idp_NG036003_9,primary,3,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH04,idp_NG036003_9,primary,4,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH05,idp_NG036003_9,primary,5,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH06,idp_NG036003_9,primary,6,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH07,idp_NG036003_9,primary,7,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH08,idp_NG036003_9,primary,8,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH09,idp_NG036003_9,primary,9,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH10,idp_NG036003_9,primary,10,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH11,idp_NG036003_9,primary,11,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_HH12,idp_NG036003_9,primary,12,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R01,idp_NG036003_9,reserve,NA,1,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R02,idp_NG036003_9,reserve,NA,2,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R03,idp_NG036003_9,reserve,NA,3,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R04,idp_NG036003_9,reserve,NA,4,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R05,idp_NG036003_9,reserve,NA,5,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R06,idp_NG036003_9,reserve,NA,6,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R07,idp_NG036003_9,reserve,NA,7,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R08,idp_NG036003_9,reserve,NA,8,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R09,idp_NG036003_9,reserve,NA,9,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R10,idp_NG036003_9,reserve,NA,10,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R11,idp_NG036003_9,reserve,NA,11,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_9_R12,idp_NG036003_9,reserve,NA,12,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70304,Gambir Moduri,GRID3,NG036003007,Maisandari Wi,NE_Yobe_Damaturu_hex_57,NA,NA,NA,11.663250009469088,11.935669965287506,3540588.2319993502,1442252.4468727554,292,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_S005,Kasaisa Village Camp,Camp,Gabir/Maduri,0,idps in camp
idp_NG036003_11_HH01,idp_NG036003_11,primary,1,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH02,idp_NG036003_11,primary,2,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH03,idp_NG036003_11,primary,3,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH04,idp_NG036003_11,primary,4,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH05,idp_NG036003_11,primary,5,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH06,idp_NG036003_11,primary,6,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH07,idp_NG036003_11,primary,7,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH08,idp_NG036003_11,primary,8,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH09,idp_NG036003_11,primary,9,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH10,idp_NG036003_11,primary,10,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH11,idp_NG036003_11,primary,11,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_HH12,idp_NG036003_11,primary,12,NA,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_R01,idp_NG036003_11,reserve,NA,1,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_R02,idp_NG036003_11,reserve,NA,2,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_R03,idp_NG036003_11,reserve,NA,3,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_R04,idp_NG036003_11,reserve,NA,4,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_R05,idp_NG036003_11,reserve,NA,5,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_R06,idp_NG036003_11,reserve,NA,6,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_R07,idp_NG036003_11,reserve,NA,7,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
idp_NG036003_11_R08,idp_NG036003_11,reserve,NA,8,idp,idp_NG036003,NE,NG036,Yobe,NG036003,Damaturu,70308,Nayinawa,GRID3,NG036003009,Nayinawa,NE_Yobe_Damaturu_hex_58,NA,NA,NA,11.7427800096343,11.94857996528678,3541142.287751394,1452182.4219974086,163,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,YB_INT011,Unguwar Boka,Integrated Sites,Nayinawa,4,idps in host
